"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
18,"first_name","Vorname","Prénom","Nomi","First Name","-1","Mia","Mia","Mia","Mia"
18,"first_name","Vorname","Prénom","Nomi","First Name","1","Emilia","Emilia","Emilia","Emilia"
18,"first_name","Vorname","Prénom","Nomi","First Name","2","Mila","Mila","Mila","Mila"
18,"first_name","Vorname","Prénom","Nomi","First Name","3","Sofia","Sofia","Sofia","Sofia"
18,"first_name","Vorname","Prénom","Nomi","First Name","4","Sophia","Sophia","Sophia","Sophia"
18,"first_name","Vorname","Prénom","Nomi","First Name","5","Ella","Ella","Ella","Ella"
18,"first_name","Vorname","Prénom","Nomi","First Name","6","Lea","Lea","Lea","Lea"
18,"first_name","Vorname","Prénom","Nomi","First Name","7","Elena","Elena","Elena","Elena"
18,"first_name","Vorname","Prénom","Nomi","First Name","8","Olivia","Olivia","Olivia","Olivia"
18,"first_name","Vorname","Prénom","Nomi","First Name","9","Anna","Anna","Anna","Anna"
18,"first_name","Vorname","Prénom","Nomi","First Name","10","Alina","Alina","Alina","Alina"
18,"first_name","Vorname","Prénom","Nomi","First Name","11","Elina","Elina","Elina","Elina"
18,"first_name","Vorname","Prénom","Nomi","First Name","12","Lina","Lina","Lina","Lina"
18,"first_name","Vorname","Prénom","Nomi","First Name","13","Emma","Emma","Emma","Emma"
18,"first_name","Vorname","Prénom","Nomi","First Name","14","Leonie","Leonie","Leonie","Leonie"
18,"first_name","Vorname","Prénom","Nomi","First Name","15","Sophie","Sophie","Sophie","Sophie"
18,"first_name","Vorname","Prénom","Nomi","First Name","16","Laura","Laura","Laura","Laura"
18,"first_name","Vorname","Prénom","Nomi","First Name","17","Elin","Elin","Elin","Elin"
18,"first_name","Vorname","Prénom","Nomi","First Name","18","Nora","Nora","Nora","Nora"
18,"first_name","Vorname","Prénom","Nomi","First Name","19","Amelia","Amelia","Amelia","Amelia"
18,"first_name","Vorname","Prénom","Nomi","First Name","20","Juna","Juna","Juna","Juna"
18,"first_name","Vorname","Prénom","Nomi","First Name","21","Lara","Lara","Lara","Lara"
18,"first_name","Vorname","Prénom","Nomi","First Name","22","Lia","Lia","Lia","Lia"
18,"first_name","Vorname","Prénom","Nomi","First Name","23","Ava","Ava","Ava","Ava"
18,"first_name","Vorname","Prénom","Nomi","First Name","24","Nina","Nina","Nina","Nina"
18,"first_name","Vorname","Prénom","Nomi","First Name","25","Maria","Maria","Maria","Maria"
18,"first_name","Vorname","Prénom","Nomi","First Name","26","Yara","Yara","Yara","Yara"
18,"first_name","Vorname","Prénom","Nomi","First Name","27","Sara","Sara","Sara","Sara"
