"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","-1","Staatsangehörigkeit des Ehemannes - Total","Nationalité de l'époux - total","Nazionalità del marito - totale","Citizenship of husband - total"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8100","Schweiz","Suisse","Svizzera","Switzerland"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8204","Belgien","Belgique","Belgio","Belgium"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8205","Bulgarien","Bulgarie","Bulgaria","Bulgaria"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8206","Dänemark","Danemark","Danimarca","Denmark"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8207","Deutschland","Allemagne","Germania","Germany"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8211","Finnland","Finlande","Finlandia","Finland"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8212","Frankreich","France","Francia","France"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8214","Griechenland","Grèce","Grecia","Greece"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8215","Vereinigtes Königreich","Royaume-Uni","Regno Unito","United Kingdom"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8216","Irland","Irlande","Irlanda","Ireland"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8217","Island","Islande","Islanda","Iceland"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8218","Italien","Italie","Italia","Italy"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8220","Jugoslawien","Yougoslavie","Jugoslavia","Yugoslavia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8222","Liechtenstein","Liechtenstein","Liechtenstein","Liechtenstein"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8223","Luxemburg","Luxembourg","Lussemburgo","Luxembourg"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8224","Malta","Malte","Malta","Malta"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8227","Niederlande","Pays-Bas","Paesi Bassi","Netherlands"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8228","Norwegen","Norvège","Norvegia","Norway"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8229","Österreich","Autriche","Austria","Austria"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8230","Polen","Pologne","Polonia","Poland"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8231","Portugal","Portugal","Portogallo","Portugal"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8232","Rumänien","Roumanie","Romania","Romania"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8234","Schweden","Suède","Svezia","Sweden"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8235","Union der Sozialistischen Sowjetrepubliken","Union des Républiques Socialistes Soviétiques","Unione delle Repubbliche Socialiste Sovietiche","Union of Soviet Socialist Republics"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8236","Spanien","Espagne","Spagna","Spain"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8238","Tschechoslowakei","Tchécoslovaquie","Cecoslovacchia","Czechoslovakia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8239","Türkei","Turquie","Turchia","Turkey"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8240","Ungarn","Hongrie","Ungheria","Hungary"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8242","Zypern","Chypre","Cipro","Cyprus"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8243","Slowakei","Slovaquie","Slovacchia","Slovakia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8244","Tschechien","Tchéquie","Cechia","Czechia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8248","Serbien","Serbie","Serbia","Serbia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8250","Kroatien","Croatie","Croazia","Croatia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8251","Slowenien","Slovénie","Slovenia","Slovenia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8252","Bosnien und Herzegowina","Bosnie et Herzégovine","Bosnia e Erzegovina","Bosnia and Herzegovina"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8254","Montenegro","Monténégro","Montenegro","Montenegro"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8255","Nordmazedonien","Macédoine du Nord","Macedonia del Nord","North Macedonia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8256","Kosovo","Kosovo","Kosovo","Kosovo"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8260","Estland","Estonie","Estonia","Estonia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8261","Lettland","Lettonie","Lettonia","Latvia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8262","Litauen","Lituanie","Lituania","Lithuania"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8263","Moldova","Moldova","Moldova","Moldova"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8264","Russland","Russie","Russia","Russia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8265","Ukraine","Ukraine","Ucraina","Ukraine"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8266","Belarus","Bélarus","Belarus","Belarus"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8299","Andere Staaten Europas","Autre pays de l'Europe","Altro paese europeo","Other country of Europe"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8399","Afrika","Afrique","Africa","Africa"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8495","Nordamerika","Amérique du Nord","America settentrionale","North America"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8499","Süd- und Zentralamerika, Karibik","Amérique du Sud ou centrale, Caraïbes","Sudamerica o America centrale, Caraibi","Central and South America, Caribbean"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8599","Asien","Asie","Asia","Asia"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8699","Ozeanien","Océanie","Oceania","Oceania"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8998","Staatenlos","Apatride","Apolide","Stateless"
42,"citizenship_selection_husband","Staatsangehörigkeit Auswahl des Ehemannes","Nationalité sélection de l époux","Nazionalità selezione del marito","Citizenship selection of husband","8999","Ohne Angabe","Sans indication","Senza indicazione","No indication"
