"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"-1","Wohnsitzstaat Total","Pays de résidence Total",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"1","EU-Staaten und -gebiete","Pays et territoires de l'UE",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"2","EFTA-Staaten und -gebiete","Pays et territoires de l'AELE",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"3","Übriges Europa","Autres pays de l'Europe",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"4","Aussereuropa","Pays hors Europe",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"5","Europa","Europe",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"6","Albanien","Albanie",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"7","Andorra","Andorre",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"8","Belgien","Belgique",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"9","Bulgarien","Bulgarie",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"10","Dänemark","Danemark",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"11","Deutschland","Allemagne",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"12","Färöer","Îles Féroé",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"13","Finnland","Finlande",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"14","Frankreich","France",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"15","Gibraltar","Gibraltar",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"16","Griechenland","Grèce",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"17","Vereinigtes Königreich","Royaume-Uni",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"18","Irland","Irlande",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"19","Island","Islande",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"20","Italien","Italie",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"21","Liechtenstein","Liechtenstein",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"22","Luxemburg","Luxembourg",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"23","Malta","Malte",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"24","Insel Man","Île de Man",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"25","Monaco","Monaco",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"26","Niederlande","Pays-Bas",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"27","Norwegen","Norvège",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"28","Österreich","Autriche",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"29","Polen","Pologne",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"30","Portugal","Portugal",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"31","Rumänien","Roumanie",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"32","San Marino","Saint-Marin",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"33","Schweden","Suède",NA,NA
39,"state_of_residence","Wohnsitzstaat","Pays de résidence",NA,NA,"34","Spanien","Espagne",NA,NA
