"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","-1","Staatsangehörigkeit - Total","Nationalité - total","Nazionalità - totale","Citizenship - total"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8100","Schweiz","Suisse","Svizzera","Switzerland"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8201","Albanien","Albanie","Albania","Albania"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8202","Andorra","Andorre","Andorra","Andorra"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8204","Belgien","Belgique","Belgio","Belgium"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8205","Bulgarien","Bulgarie","Bulgaria","Bulgaria"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8206","Dänemark","Danemark","Danimarca","Denmark"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8207","Deutschland","Allemagne","Germania","Germany"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8211","Finnland","Finlande","Finlandia","Finland"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8212","Frankreich","France","Francia","France"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8214","Griechenland","Grèce","Grecia","Greece"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8215","Vereinigtes Königreich","Royaume-Uni","Regno Unito","United Kingdom"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8216","Irland","Irlande","Irlanda","Ireland"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8217","Island","Islande","Islanda","Iceland"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8218","Italien","Italie","Italia","Italy"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8222","Liechtenstein","Liechtenstein","Liechtenstein","Liechtenstein"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8223","Luxemburg","Luxembourg","Lussemburgo","Luxembourg"
58,"citizenship","Staatsangehörigkeit","Nationalité","Nazionalità","Citizenship","8224","Malta","Malte","Malta","Malta"
