"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
16,"employees","Beschäftigte","Emplois","Addetti",NA,"-1","Beschäftigte","Emplois","Addetti",NA
16,"employees","Beschäftigte","Emplois","Addetti",NA,"1","Beschäftigte Frauen","Emplois femmes","Addetti donne",NA
16,"employees","Beschäftigte","Emplois","Addetti",NA,"2","Beschäftigte Männer","Emplois hommes","Addetti uomini",NA
