"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","-1","Geburtsstaat - Total","Pays de naissance - total","Paese di nascita - totale","Country of birth - total"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8100","Schweiz","Suisse","Svizzera","Switzerland"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8201","Albanien","Albanie","Albania","Albania"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8202","Andorra","Andorre","Andorra","Andorra"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8204","Belgien","Belgique","Belgio","Belgium"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8205","Bulgarien","Bulgarie","Bulgaria","Bulgaria"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8206","Dänemark","Danemark","Danimarca","Denmark"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8207","Deutschland","Allemagne","Germania","Germany"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8211","Finnland","Finlande","Finlandia","Finland"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8212","Frankreich","France","Francia","France"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8214","Griechenland","Grèce","Grecia","Greece"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8215","Vereinigtes Königreich","Royaume-Uni","Regno Unito","United Kingdom"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8216","Irland","Irlande","Irlanda","Ireland"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8217","Island","Islande","Islanda","Iceland"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8218","Italien","Italie","Italia","Italy"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8222","Liechtenstein","Liechtenstein","Liechtenstein","Liechtenstein"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8223","Luxemburg","Luxembourg","Lussemburgo","Luxembourg"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8224","Malta","Malte","Malta","Malta"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8226","Monaco","Monaco","Monaco","Monaco"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8227","Niederlande","Pays-Bas","Paesi Bassi","Netherlands"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8228","Norwegen","Norvège","Norvegia","Norway"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8229","Österreich","Autriche","Austria","Austria"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8230","Polen","Pologne","Polonia","Poland"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8231","Portugal","Portugal","Portogallo","Portugal"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8232","Rumänien","Roumanie","Romania","Romania"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8233","San Marino","Saint-Marin","San Marino","San Marino"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8234","Schweden","Suède","Svezia","Sweden"
60,"country_of_birth","Geburtsstaat","Pays de naissance","Paese di nascita","Country of birth","8236","Spanien","Espagne","Spagna","Spain"
