"dim_id","unique_name","dim_name_de","dim_name_fr","dim_name_it","dim_name_en","value_id","value_name_de","value_name_fr","value_name_it","value_name_en"
37,"fuel","Treibstoff","Carburant",NA,"fuel","100","Benzin","Essence",NA,"Benzine"
37,"fuel","Treibstoff","Carburant",NA,"fuel","200","Diesel","Diesel",NA,"Diesel"
37,"fuel","Treibstoff","Carburant",NA,"fuel","300","Benzin-elektrisch: Normal-Hybrid","Essence-électrique: hybride normal",NA,"Benzine-electric: Normal-hybrid"
37,"fuel","Treibstoff","Carburant",NA,"fuel","310","Benzin-elektrisch: Plug-in-Hybrid","Essence-électrique: hybride rechargeable",NA,"Benzine-electric: Plug-in-hybrid"
37,"fuel","Treibstoff","Carburant",NA,"fuel","400","Diesel-elektrisch: Normal-Hybrid","Diesel-électrique: hybride normal",NA,"Diesel-electric: Normal-hybrid"
37,"fuel","Treibstoff","Carburant",NA,"fuel","410","Diesel-elektrisch: Plug-in-Hybrid","Diesel-électrique: hybride rechargeable",NA,"Diesel-electric: Plug-in-hybrid"
37,"fuel","Treibstoff","Carburant",NA,"fuel","500","Elektrisch","Électrique",NA,"Electric"
37,"fuel","Treibstoff","Carburant",NA,"fuel","550","Wasserstoff","Hydrogène",NA,"Hydrogen"
37,"fuel","Treibstoff","Carburant",NA,"fuel","600","Gas (mono- und bivalent)","Gaz (monovalent et bivalent)",NA,"Gas (mono- and bivalent)"
37,"fuel","Treibstoff","Carburant",NA,"fuel","9900","Anderer","Autre",NA,"other"
37,"fuel","Treibstoff","Carburant",NA,"fuel","9999","Ohne Motor","Sans moteur",NA,"no motor"
