"indicator_id","spatialunit_id","time_value","timeinfo_id","value","dim1_value_id","dim2_value_id","dim3_value_id","dim4_value_id"
23001,60,"2011",1,178,5,NA,NA,NA
23001,60,"2011",1,12,5,NA,NA,NA
23001,60,"2011",1,59,5,NA,NA,NA
23001,60,"2011",1,107,5,NA,NA,NA
23001,61,"2011",1,68,5,NA,NA,NA
23001,61,"2011",1,11,5,NA,NA,NA
23001,61,"2011",1,8,5,NA,NA,NA
23001,61,"2011",1,49,5,NA,NA,NA
23001,62,"2011",1,1435,5,NA,NA,NA
23001,62,"2011",1,18,5,NA,NA,NA
23001,62,"2011",1,144,5,NA,NA,NA
23001,62,"2011",1,1273,5,NA,NA,NA
23001,63,"2011",1,102,5,NA,NA,NA
23001,63,"2011",1,12,5,NA,NA,NA
23001,63,"2011",1,20,5,NA,NA,NA
23001,63,"2011",1,70,5,NA,NA,NA
23001,64,"2011",1,307,5,NA,NA,NA
23001,64,"2011",1,24,5,NA,NA,NA
23001,64,"2011",1,48,5,NA,NA,NA
23001,64,"2011",1,235,5,NA,NA,NA
23001,65,"2011",1,87,5,NA,NA,NA
23001,65,"2011",1,33,5,NA,NA,NA
23001,65,"2011",1,11,5,NA,NA,NA
23001,65,"2011",1,43,5,NA,NA,NA
23001,66,"2011",1,1176,5,NA,NA,NA
23001,66,"2011",1,7,5,NA,NA,NA
23001,66,"2011",1,138,5,NA,NA,NA
23001,66,"2011",1,1031,5,NA,NA,NA
23001,67,"2011",1,234,5,NA,NA,NA
23001,67,"2011",1,37,5,NA,NA,NA
23001,67,"2011",1,52,5,NA,NA,NA
23001,67,"2011",1,145,5,NA,NA,NA
23001,68,"2011",1,144,5,NA,NA,NA
23001,68,"2011",1,8,5,NA,NA,NA
23001,68,"2011",1,29,5,NA,NA,NA
23001,68,"2011",1,107,5,NA,NA,NA
23001,69,"2011",1,1258,5,NA,NA,NA
23001,69,"2011",1,7,5,NA,NA,NA
23001,69,"2011",1,149,5,NA,NA,NA
23001,69,"2011",1,1102,5,NA,NA,NA
23001,70,"2011",1,35,5,NA,NA,NA
23001,70,"2011",1,10,5,NA,NA,NA
23001,70,"2011",1,4,5,NA,NA,NA
23001,70,"2011",1,21,5,NA,NA,NA
23001,71,"2011",1,119,5,NA,NA,NA
23001,71,"2011",1,25,5,NA,NA,NA
23001,71,"2011",1,23,5,NA,NA,NA
23001,71,"2011",1,71,5,NA,NA,NA
23001,72,"2011",1,237,5,NA,NA,NA
23001,72,"2011",1,24,5,NA,NA,NA
23001,72,"2011",1,31,5,NA,NA,NA
23001,72,"2011",1,182,5,NA,NA,NA
23001,81,"2011",1,58,5,NA,NA,NA
23001,81,"2011",1,25,5,NA,NA,NA
23001,81,"2011",1,5,5,NA,NA,NA
23001,81,"2011",1,28,5,NA,NA,NA
23001,82,"2011",1,79,5,NA,NA,NA
23001,82,"2011",1,14,5,NA,NA,NA
23001,82,"2011",1,9,5,NA,NA,NA
23001,82,"2011",1,56,5,NA,NA,NA
23001,83,"2011",1,259,5,NA,NA,NA
23001,83,"2011",1,15,5,NA,NA,NA
23001,83,"2011",1,49,5,NA,NA,NA
23001,83,"2011",1,195,5,NA,NA,NA
23001,84,"2011",1,280,5,NA,NA,NA
23001,84,"2011",1,10,5,NA,NA,NA
23001,84,"2011",1,84,5,NA,NA,NA
23001,84,"2011",1,186,5,NA,NA,NA
23001,85,"2011",1,103,5,NA,NA,NA
23001,85,"2011",1,9,5,NA,NA,NA
23001,85,"2011",1,26,5,NA,NA,NA
23001,85,"2011",1,68,5,NA,NA,NA
23001,86,"2011",1,408,5,NA,NA,NA
23001,86,"2011",1,11,5,NA,NA,NA
23001,86,"2011",1,66,5,NA,NA,NA
23001,86,"2011",1,331,5,NA,NA,NA
23001,87,"2011",1,39,5,NA,NA,NA
23001,87,"2011",1,8,5,NA,NA,NA
23001,87,"2011",1,7,5,NA,NA,NA
23001,87,"2011",1,24,5,NA,NA,NA
23001,88,"2011",1,244,5,NA,NA,NA
23001,88,"2011",1,21,5,NA,NA,NA
23001,88,"2011",1,23,5,NA,NA,NA
23001,88,"2011",1,200,5,NA,NA,NA
23001,89,"2011",1,217,5,NA,NA,NA
23001,89,"2011",1,11,5,NA,NA,NA
23001,89,"2011",1,41,5,NA,NA,NA
23001,89,"2011",1,165,5,NA,NA,NA
23001,90,"2011",1,413,5,NA,NA,NA
23001,90,"2011",1,30,5,NA,NA,NA
23001,90,"2011",1,79,5,NA,NA,NA
23001,90,"2011",1,304,5,NA,NA,NA
23001,91,"2011",1,156,5,NA,NA,NA
23001,91,"2011",1,21,5,NA,NA,NA
23001,91,"2011",1,29,5,NA,NA,NA
23001,91,"2011",1,106,5,NA,NA,NA
23001,92,"2011",1,279,5,NA,NA,NA
23001,92,"2011",1,15,5,NA,NA,NA
23001,92,"2011",1,62,5,NA,NA,NA
23001,92,"2011",1,202,5,NA,NA,NA
23001,93,"2011",1,84,5,NA,NA,NA
23001,93,"2011",1,13,5,NA,NA,NA
23001,93,"2011",1,14,5,NA,NA,NA
23001,93,"2011",1,57,5,NA,NA,NA
23001,94,"2011",1,248,5,NA,NA,NA
23001,94,"2011",1,11,5,NA,NA,NA
23001,94,"2011",1,49,5,NA,NA,NA
23001,94,"2011",1,188,5,NA,NA,NA
23001,95,"2011",1,36,5,NA,NA,NA
23001,95,"2011",1,NA,5,NA,NA,NA
23001,95,"2011",1,NA,5,NA,NA,NA
23001,95,"2011",1,27,5,NA,NA,NA
23001,96,"2011",1,1223,5,NA,NA,NA
23001,96,"2011",1,25,5,NA,NA,NA
23001,96,"2011",1,202,5,NA,NA,NA
23001,96,"2011",1,996,5,NA,NA,NA
23001,97,"2011",1,673,5,NA,NA,NA
23001,97,"2011",1,27,5,NA,NA,NA
23001,97,"2011",1,147,5,NA,NA,NA
23001,97,"2011",1,499,5,NA,NA,NA
23001,98,"2011",1,64,5,NA,NA,NA
23001,98,"2011",1,17,5,NA,NA,NA
23001,98,"2011",1,10,5,NA,NA,NA
23001,98,"2011",1,37,5,NA,NA,NA
23001,99,"2011",1,98,5,NA,NA,NA
23001,99,"2011",1,9,5,NA,NA,NA
23001,99,"2011",1,19,5,NA,NA,NA
23001,99,"2011",1,70,5,NA,NA,NA
23001,100,"2011",1,149,5,NA,NA,NA
23001,100,"2011",1,37,5,NA,NA,NA
23001,100,"2011",1,26,5,NA,NA,NA
23001,100,"2011",1,86,5,NA,NA,NA
23001,101,"2011",1,207,5,NA,NA,NA
23001,101,"2011",1,31,5,NA,NA,NA
23001,101,"2011",1,39,5,NA,NA,NA
23001,101,"2011",1,137,5,NA,NA,NA
23001,102,"2011",1,82,5,NA,NA,NA
23001,102,"2011",1,15,5,NA,NA,NA
23001,102,"2011",1,20,5,NA,NA,NA
23001,102,"2011",1,47,5,NA,NA,NA
23001,111,"2011",1,374,5,NA,NA,NA
23001,111,"2011",1,71,5,NA,NA,NA
23001,111,"2011",1,72,5,NA,NA,NA
23001,111,"2011",1,231,5,NA,NA,NA
23001,112,"2011",1,524,5,NA,NA,NA
23001,112,"2011",1,40,5,NA,NA,NA
23001,112,"2011",1,104,5,NA,NA,NA
23001,112,"2011",1,380,5,NA,NA,NA
23001,113,"2011",1,398,5,NA,NA,NA
23001,113,"2011",1,36,5,NA,NA,NA
23001,113,"2011",1,77,5,NA,NA,NA
23001,113,"2011",1,285,5,NA,NA,NA
23001,114,"2011",1,213,5,NA,NA,NA
23001,114,"2011",1,63,5,NA,NA,NA
23001,114,"2011",1,46,5,NA,NA,NA
23001,114,"2011",1,104,5,NA,NA,NA
23001,115,"2011",1,633,5,NA,NA,NA
23001,115,"2011",1,59,5,NA,NA,NA
23001,115,"2011",1,133,5,NA,NA,NA
23001,115,"2011",1,441,5,NA,NA,NA
23001,116,"2011",1,250,5,NA,NA,NA
23001,116,"2011",1,44,5,NA,NA,NA
23001,116,"2011",1,48,5,NA,NA,NA
23001,116,"2011",1,158,5,NA,NA,NA
23001,117,"2011",1,806,5,NA,NA,NA
23001,117,"2011",1,69,5,NA,NA,NA
23001,117,"2011",1,172,5,NA,NA,NA
23001,117,"2011",1,565,5,NA,NA,NA
23001,118,"2011",1,808,5,NA,NA,NA
23001,118,"2011",1,23,5,NA,NA,NA
23001,118,"2011",1,137,5,NA,NA,NA
23001,118,"2011",1,648,5,NA,NA,NA
23001,119,"2011",1,98,5,NA,NA,NA
23001,119,"2011",1,12,5,NA,NA,NA
23001,119,"2011",1,11,5,NA,NA,NA
23001,119,"2011",1,75,5,NA,NA,NA
23001,120,"2011",1,654,5,NA,NA,NA
23001,120,"2011",1,89,5,NA,NA,NA
23001,120,"2011",1,145,5,NA,NA,NA
23001,120,"2011",1,420,5,NA,NA,NA
23001,121,"2011",1,1728,5,NA,NA,NA
23001,121,"2011",1,30,5,NA,NA,NA
23001,121,"2011",1,304,5,NA,NA,NA
23001,121,"2011",1,1394,5,NA,NA,NA
23001,131,"2011",1,977,5,NA,NA,NA
23001,131,"2011",1,6,5,NA,NA,NA
23001,131,"2011",1,122,5,NA,NA,NA
23001,131,"2011",1,849,5,NA,NA,NA
23001,134,"2011",1,91,5,NA,NA,NA
23001,134,"2011",1,33,5,NA,NA,NA
23001,134,"2011",1,14,5,NA,NA,NA
23001,134,"2011",1,44,5,NA,NA,NA
23001,135,"2011",1,536,5,NA,NA,NA
23001,135,"2011",1,NA,5,NA,NA,NA
23001,135,"2011",1,NA,5,NA,NA,NA
23001,135,"2011",1,496,5,NA,NA,NA
23001,136,"2011",1,358,5,NA,NA,NA
23001,136,"2011",1,11,5,NA,NA,NA
23001,136,"2011",1,54,5,NA,NA,NA
23001,136,"2011",1,293,5,NA,NA,NA
23001,137,"2011",1,286,5,NA,NA,NA
23001,137,"2011",1,NA,5,NA,NA,NA
23001,137,"2011",1,NA,5,NA,NA,NA
23001,137,"2011",1,256,5,NA,NA,NA
23001,138,"2011",1,721,5,NA,NA,NA
23001,138,"2011",1,30,5,NA,NA,NA
23001,138,"2011",1,117,5,NA,NA,NA
23001,138,"2011",1,574,5,NA,NA,NA
23001,139,"2011",1,383,5,NA,NA,NA
23001,139,"2011",1,4,5,NA,NA,NA
23001,139,"2011",1,41,5,NA,NA,NA
23001,139,"2011",1,338,5,NA,NA,NA
23001,140,"2011",1,176,5,NA,NA,NA
23001,140,"2011",1,49,5,NA,NA,NA
23001,140,"2011",1,31,5,NA,NA,NA
23001,140,"2011",1,96,5,NA,NA,NA
23001,141,"2011",1,1211,5,NA,NA,NA
23001,141,"2011",1,NA,5,NA,NA,NA
23001,141,"2011",1,NA,5,NA,NA,NA
23001,141,"2011",1,1082,5,NA,NA,NA
23001,142,"2011",1,1486,5,NA,NA,NA
23001,142,"2011",1,76,5,NA,NA,NA
23001,142,"2011",1,214,5,NA,NA,NA
23001,142,"2011",1,1196,5,NA,NA,NA
23001,151,"2011",1,449,5,NA,NA,NA
23001,151,"2011",1,4,5,NA,NA,NA
23001,151,"2011",1,32,5,NA,NA,NA
23001,151,"2011",1,413,5,NA,NA,NA
23001,152,"2011",1,414,5,NA,NA,NA
23001,152,"2011",1,20,5,NA,NA,NA
23001,152,"2011",1,25,5,NA,NA,NA
23001,152,"2011",1,369,5,NA,NA,NA
23001,153,"2011",1,586,5,NA,NA,NA
23001,153,"2011",1,76,5,NA,NA,NA
23001,153,"2011",1,99,5,NA,NA,NA
23001,153,"2011",1,411,5,NA,NA,NA
23001,154,"2011",1,1205,5,NA,NA,NA
23001,154,"2011",1,27,5,NA,NA,NA
23001,154,"2011",1,103,5,NA,NA,NA
23001,154,"2011",1,1075,5,NA,NA,NA
23001,155,"2011",1,688,5,NA,NA,NA
23001,155,"2011",1,12,5,NA,NA,NA
23001,155,"2011",1,72,5,NA,NA,NA
23001,155,"2011",1,604,5,NA,NA,NA
23001,156,"2011",1,1040,5,NA,NA,NA
23001,156,"2011",1,32,5,NA,NA,NA
23001,156,"2011",1,94,5,NA,NA,NA
23001,156,"2011",1,914,5,NA,NA,NA
23001,157,"2011",1,274,5,NA,NA,NA
23001,157,"2011",1,24,5,NA,NA,NA
23001,157,"2011",1,72,5,NA,NA,NA
23001,157,"2011",1,178,5,NA,NA,NA
23001,158,"2011",1,985,5,NA,NA,NA
23001,158,"2011",1,26,5,NA,NA,NA
23001,158,"2011",1,132,5,NA,NA,NA
23001,158,"2011",1,827,5,NA,NA,NA
23001,159,"2011",1,317,5,NA,NA,NA
23001,159,"2011",1,12,5,NA,NA,NA
23001,159,"2011",1,48,5,NA,NA,NA
23001,159,"2011",1,257,5,NA,NA,NA
23001,160,"2011",1,358,5,NA,NA,NA
23001,160,"2011",1,NA,5,NA,NA,NA
23001,160,"2011",1,NA,5,NA,NA,NA
23001,160,"2011",1,313,5,NA,NA,NA
23001,161,"2011",1,1099,5,NA,NA,NA
23001,161,"2011",1,7,5,NA,NA,NA
23001,161,"2011",1,63,5,NA,NA,NA
23001,161,"2011",1,1029,5,NA,NA,NA
23001,172,"2011",1,422,5,NA,NA,NA
23001,172,"2011",1,24,5,NA,NA,NA
23001,172,"2011",1,88,5,NA,NA,NA
23001,172,"2011",1,310,5,NA,NA,NA
23001,173,"2011",1,264,5,NA,NA,NA
23001,173,"2011",1,29,5,NA,NA,NA
23001,173,"2011",1,68,5,NA,NA,NA
23001,173,"2011",1,167,5,NA,NA,NA
23001,176,"2011",1,302,5,NA,NA,NA
23001,176,"2011",1,26,5,NA,NA,NA
23001,176,"2011",1,55,5,NA,NA,NA
23001,176,"2011",1,221,5,NA,NA,NA
23001,177,"2011",1,732,5,NA,NA,NA
23001,177,"2011",1,42,5,NA,NA,NA
23001,177,"2011",1,117,5,NA,NA,NA
23001,177,"2011",1,573,5,NA,NA,NA
23001,178,"2011",1,268,5,NA,NA,NA
23001,178,"2011",1,37,5,NA,NA,NA
23001,178,"2011",1,56,5,NA,NA,NA
23001,178,"2011",1,175,5,NA,NA,NA
23001,180,"2011",1,243,5,NA,NA,NA
23001,180,"2011",1,26,5,NA,NA,NA
23001,180,"2011",1,48,5,NA,NA,NA
23001,180,"2011",1,169,5,NA,NA,NA
23001,181,"2011",1,167,5,NA,NA,NA
23001,181,"2011",1,22,5,NA,NA,NA
23001,181,"2011",1,40,5,NA,NA,NA
23001,181,"2011",1,105,5,NA,NA,NA
23001,182,"2011",1,72,5,NA,NA,NA
23001,182,"2011",1,28,5,NA,NA,NA
23001,182,"2011",1,17,5,NA,NA,NA
23001,182,"2011",1,27,5,NA,NA,NA
23001,191,"2011",1,1731,5,NA,NA,NA
23001,191,"2011",1,16,5,NA,NA,NA
23001,191,"2011",1,274,5,NA,NA,NA
23001,191,"2011",1,1441,5,NA,NA,NA
23001,192,"2011",1,537,5,NA,NA,NA
23001,192,"2011",1,57,5,NA,NA,NA
23001,192,"2011",1,71,5,NA,NA,NA
23001,192,"2011",1,409,5,NA,NA,NA
23001,193,"2011",1,462,5,NA,NA,NA
23001,193,"2011",1,9,5,NA,NA,NA
23001,193,"2011",1,84,5,NA,NA,NA
23001,193,"2011",1,369,5,NA,NA,NA
23001,194,"2011",1,203,5,NA,NA,NA
23001,194,"2011",1,5,5,NA,NA,NA
23001,194,"2011",1,30,5,NA,NA,NA
23001,194,"2011",1,168,5,NA,NA,NA
23001,195,"2011",1,656,5,NA,NA,NA
23001,195,"2011",1,40,5,NA,NA,NA
23001,195,"2011",1,82,5,NA,NA,NA
23001,195,"2011",1,534,5,NA,NA,NA
23001,196,"2011",1,261,5,NA,NA,NA
23001,196,"2011",1,32,5,NA,NA,NA
23001,196,"2011",1,54,5,NA,NA,NA
23001,196,"2011",1,175,5,NA,NA,NA
23001,197,"2011",1,287,5,NA,NA,NA
23001,197,"2011",1,8,5,NA,NA,NA
23001,197,"2011",1,40,5,NA,NA,NA
23001,197,"2011",1,239,5,NA,NA,NA
23001,198,"2011",1,2225,5,NA,NA,NA
23001,198,"2011",1,74,5,NA,NA,NA
23001,198,"2011",1,305,5,NA,NA,NA
23001,198,"2011",1,1846,5,NA,NA,NA
23001,199,"2011",1,1227,5,NA,NA,NA
23001,199,"2011",1,32,5,NA,NA,NA
23001,199,"2011",1,229,5,NA,NA,NA
23001,199,"2011",1,966,5,NA,NA,NA
23001,200,"2011",1,537,5,NA,NA,NA
23001,200,"2011",1,23,5,NA,NA,NA
23001,200,"2011",1,98,5,NA,NA,NA
23001,200,"2011",1,416,5,NA,NA,NA
23001,211,"2011",1,59,5,NA,NA,NA
23001,211,"2011",1,29,5,NA,NA,NA
23001,211,"2011",1,6,5,NA,NA,NA
23001,211,"2011",1,24,5,NA,NA,NA
23001,213,"2011",1,138,5,NA,NA,NA
23001,213,"2011",1,26,5,NA,NA,NA
23001,213,"2011",1,20,5,NA,NA,NA
23001,213,"2011",1,92,5,NA,NA,NA
23001,214,"2011",1,86,5,NA,NA,NA
23001,214,"2011",1,31,5,NA,NA,NA
23001,214,"2011",1,15,5,NA,NA,NA
23001,214,"2011",1,40,5,NA,NA,NA
23001,215,"2011",1,46,5,NA,NA,NA
23001,215,"2011",1,9,5,NA,NA,NA
23001,215,"2011",1,10,5,NA,NA,NA
23001,215,"2011",1,27,5,NA,NA,NA
23001,216,"2011",1,104,5,NA,NA,NA
23001,216,"2011",1,24,5,NA,NA,NA
23001,216,"2011",1,15,5,NA,NA,NA
23001,216,"2011",1,65,5,NA,NA,NA
23001,218,"2011",1,65,5,NA,NA,NA
23001,218,"2011",1,19,5,NA,NA,NA
23001,218,"2011",1,13,5,NA,NA,NA
23001,218,"2011",1,33,5,NA,NA,NA
23001,219,"2011",1,223,5,NA,NA,NA
23001,219,"2011",1,24,5,NA,NA,NA
23001,219,"2011",1,45,5,NA,NA,NA
23001,219,"2011",1,154,5,NA,NA,NA
23001,220,"2011",1,73,5,NA,NA,NA
23001,220,"2011",1,23,5,NA,NA,NA
23001,220,"2011",1,14,5,NA,NA,NA
23001,220,"2011",1,36,5,NA,NA,NA
23001,221,"2011",1,153,5,NA,NA,NA
23001,221,"2011",1,22,5,NA,NA,NA
23001,221,"2011",1,17,5,NA,NA,NA
23001,221,"2011",1,114,5,NA,NA,NA
23001,223,"2011",1,361,5,NA,NA,NA
23001,223,"2011",1,50,5,NA,NA,NA
23001,223,"2011",1,69,5,NA,NA,NA
23001,223,"2011",1,242,5,NA,NA,NA
23001,224,"2011",1,170,5,NA,NA,NA
23001,224,"2011",1,8,5,NA,NA,NA
23001,224,"2011",1,38,5,NA,NA,NA
23001,224,"2011",1,124,5,NA,NA,NA
