"INDICATOR_ID","SPATIALUNIT_ID","YEAR","VALUE","VALUE_ADDITION","CAT"
386,38,2001,0,NA,"17.02.2017 11:24"
386,38,2002,0,NA,"17.02.2017 11:24"
386,38,2003,0,NA,"17.02.2017 11:24"
386,38,2004,0,NA,"17.02.2017 11:24"
386,38,2005,0,NA,"17.02.2017 11:24"
386,38,2006,0,NA,"17.02.2017 11:24"
386,38,2007,0,NA,"17.02.2017 11:24"
386,38,2008,0,NA,"17.02.2017 11:24"
386,38,2009,0,NA,"17.02.2017 11:24"
386,38,2010,0,NA,"17.02.2017 11:24"
386,38,2011,0,NA,"17.02.2017 11:24"
386,38,2012,0,NA,"17.02.2017 11:24"
386,38,2013,0,NA,"17.02.2017 11:24"
386,38,2014,0,NA,"17.02.2017 11:24"
386,38,2015,0,NA,"17.02.2017 11:24"
386,39,2000,0,NA,"17.02.2017 11:24"
386,39,2001,0,NA,"17.02.2017 11:24"
386,39,2002,0,NA,"17.02.2017 11:24"
386,39,2003,0,NA,"17.02.2017 11:24"
386,39,2004,0,NA,"17.02.2017 11:24"
386,39,2005,0,NA,"17.02.2017 11:24"
386,39,2006,0,NA,"17.02.2017 11:24"
386,39,2007,0,NA,"17.02.2017 11:24"
386,39,2008,0,NA,"17.02.2017 11:24"
386,39,2009,0,NA,"17.02.2017 11:24"
386,39,2010,0,NA,"17.02.2017 11:24"
386,39,2011,0,NA,"17.02.2017 11:24"
386,39,2012,0,NA,"17.02.2017 11:24"
386,39,2013,0,NA,"17.02.2017 11:24"
386,39,2014,0,NA,"17.02.2017 11:24"
386,39,2015,0,NA,"17.02.2017 11:24"
386,40,2000,5.7,NA,"17.02.2017 11:24"
386,40,2001,1.2,NA,"17.02.2017 11:24"
386,40,2002,1.8,NA,"17.02.2017 11:24"
386,40,2003,1.7,NA,"17.02.2017 11:24"
386,40,2004,1.6,NA,"17.02.2017 11:24"
386,40,2005,1.3,NA,"17.02.2017 11:24"
386,40,2006,0.9,NA,"17.02.2017 11:24"
386,40,2007,0.9,NA,"17.02.2017 11:24"
386,40,2008,0.9,NA,"17.02.2017 11:24"
386,40,2009,0.9,NA,"17.02.2017 11:24"
386,40,2010,0.9,NA,"17.02.2017 11:24"
386,40,2011,1.1,NA,"17.02.2017 11:24"
386,40,2012,1.1,NA,"17.02.2017 11:24"
386,40,2013,1.1,NA,"17.02.2017 11:24"
386,40,2014,1.1,NA,"17.02.2017 11:24"
386,40,2015,1.1,NA,"17.02.2017 11:24"
386,41,2000,0,NA,"17.02.2017 11:24"
386,41,2001,0,NA,"17.02.2017 11:24"
386,41,2002,0,NA,"17.02.2017 11:24"
386,41,2003,0,NA,"17.02.2017 11:24"
386,41,2004,0,NA,"17.02.2017 11:24"
386,41,2005,0,NA,"17.02.2017 11:24"
386,41,2006,0,NA,"17.02.2017 11:24"
386,41,2007,0,NA,"17.02.2017 11:24"
386,41,2008,0,NA,"17.02.2017 11:24"
386,41,2009,0,NA,"17.02.2017 11:24"
386,41,2010,0,NA,"17.02.2017 11:24"
386,41,2011,0,NA,"17.02.2017 11:24"
386,41,2012,0,NA,"17.02.2017 11:24"
386,41,2013,0,NA,"17.02.2017 11:24"
386,41,2014,0,NA,"17.02.2017 11:24"
386,41,2015,0,NA,"17.02.2017 11:24"
386,42,2000,7.2,NA,"17.02.2017 11:24"
386,42,2001,6.8,NA,"17.02.2017 11:24"
386,42,2002,6.9,NA,"17.02.2017 11:24"
386,42,2003,6.7,NA,"17.02.2017 11:24"
386,42,2004,6.5,NA,"17.02.2017 11:24"
386,42,2005,6.4,NA,"17.02.2017 11:24"
386,42,2006,4.8,NA,"17.02.2017 11:24"
386,42,2007,4.5,NA,"17.02.2017 11:24"
386,42,2008,5.1,NA,"17.02.2017 11:24"
386,42,2009,4.8,NA,"17.02.2017 11:24"
386,42,2010,4.7,NA,"17.02.2017 11:24"
386,42,2011,0,NA,"17.02.2017 11:24"
386,42,2012,0,NA,"17.02.2017 11:24"
386,42,2013,0,NA,"17.02.2017 11:24"
386,42,2014,0,NA,"17.02.2017 11:24"
386,42,2015,0,NA,"17.02.2017 11:24"
386,43,2000,18.7,NA,"17.02.2017 11:24"
386,43,2001,14.7,NA,"17.02.2017 11:24"
386,43,2002,0.8,NA,"17.02.2017 11:24"
386,43,2003,0.8,NA,"17.02.2017 11:24"
386,43,2004,2.2,NA,"17.02.2017 11:24"
386,43,2005,2.1,NA,"17.02.2017 11:24"
386,43,2006,2.5,NA,"17.02.2017 11:24"
386,43,2007,2.8,NA,"17.02.2017 11:24"
386,43,2008,2.7,NA,"17.02.2017 11:24"
386,43,2009,2.6,NA,"17.02.2017 11:24"
386,43,2010,2.7,NA,"17.02.2017 11:24"
386,43,2011,2.6,NA,"17.02.2017 11:24"
386,43,2012,2.5,NA,"17.02.2017 11:24"
386,43,2013,2.3,NA,"17.02.2017 11:24"
386,43,2014,2.3,NA,"17.02.2017 11:24"
386,43,2015,16.5,NA,"17.02.2017 11:24"
386,44,2000,0.1,NA,"17.02.2017 11:24"
386,44,2001,0.1,NA,"17.02.2017 11:24"
386,44,2002,0.1,NA,"17.02.2017 11:24"
386,44,2003,0.1,NA,"17.02.2017 11:24"
386,44,2004,0.1,NA,"17.02.2017 11:24"
386,44,2005,0.3,NA,"17.02.2017 11:24"
386,44,2006,0.1,NA,"17.02.2017 11:24"
386,44,2007,0.3,NA,"17.02.2017 11:24"
386,44,2008,0.3,NA,"17.02.2017 11:24"
386,44,2009,0.3,NA,"17.02.2017 11:24"
386,44,2010,0.2,NA,"17.02.2017 11:24"
386,44,2011,0.3,NA,"17.02.2017 11:24"
386,44,2012,0,NA,"17.02.2017 11:24"
386,44,2013,0,NA,"17.02.2017 11:24"
386,44,2014,0,NA,"17.02.2017 11:24"
386,44,2015,0,NA,"17.02.2017 11:24"
386,45,2000,0,NA,"17.02.2017 11:24"
386,45,2001,0,NA,"17.02.2017 11:24"
386,45,2002,0,NA,"17.02.2017 11:24"
386,45,2003,0,NA,"17.02.2017 11:24"
386,45,2004,0,NA,"17.02.2017 11:24"
386,45,2005,0,NA,"17.02.2017 11:24"
386,45,2006,0,NA,"17.02.2017 11:24"
386,45,2007,0,NA,"17.02.2017 11:24"
386,45,2008,0,NA,"17.02.2017 11:24"
386,12,2014,0,NA,"17.02.2017 11:24"
386,12,2015,0,NA,"17.02.2017 11:24"
386,13,2000,1.7,NA,"17.02.2017 11:24"
386,13,2001,1.6,NA,"17.02.2017 11:24"
386,13,2002,1.5,NA,"17.02.2017 11:24"
386,13,2003,1.5,NA,"17.02.2017 11:24"
386,13,2004,1.4,NA,"17.02.2017 11:24"
386,13,2005,1.4,NA,"17.02.2017 11:24"
386,13,2006,1.4,NA,"17.02.2017 11:24"
386,13,2007,1.4,NA,"17.02.2017 11:24"
386,13,2008,1.3,NA,"17.02.2017 11:24"
386,13,2009,1.3,NA,"17.02.2017 11:24"
386,13,2010,1.2,NA,"17.02.2017 11:24"
386,13,2011,1.2,NA,"17.02.2017 11:24"
386,13,2012,1.1,NA,"17.02.2017 11:24"
386,13,2013,0.9,NA,"17.02.2017 11:24"
386,13,2014,1,NA,"17.02.2017 11:24"
386,13,2015,0.9,NA,"17.02.2017 11:24"
386,14,2000,2.1,NA,"17.02.2017 11:24"
386,14,2001,1.4,NA,"17.02.2017 11:24"
386,14,2002,0,NA,"17.02.2017 11:24"
386,14,2003,0,NA,"17.02.2017 11:24"
386,14,2004,0,NA,"17.02.2017 11:24"
386,14,2005,0,NA,"17.02.2017 11:24"
386,14,2006,0,NA,"17.02.2017 11:24"
386,14,2007,0,NA,"17.02.2017 11:24"
386,14,2008,0,NA,"17.02.2017 11:24"
386,14,2009,0,NA,"17.02.2017 11:24"
386,14,2010,0,NA,"17.02.2017 11:24"
386,14,2011,0,NA,"17.02.2017 11:24"
386,14,2012,0,NA,"17.02.2017 11:24"
386,14,2013,0,NA,"17.02.2017 11:24"
386,14,2014,0,NA,"17.02.2017 11:24"
386,14,2015,0,NA,"17.02.2017 11:24"
386,15,2000,0,NA,"17.02.2017 11:24"
386,15,2001,0,NA,"17.02.2017 11:24"
386,15,2002,0,NA,"17.02.2017 11:24"
386,15,2003,0,NA,"17.02.2017 11:24"
386,15,2004,0,NA,"17.02.2017 11:24"
386,15,2005,0,NA,"17.02.2017 11:24"
386,15,2006,0,NA,"17.02.2017 11:24"
386,15,2007,0,NA,"17.02.2017 11:24"
386,15,2008,0,NA,"17.02.2017 11:24"
386,15,2009,0,NA,"17.02.2017 11:24"
386,15,2010,0,NA,"17.02.2017 11:24"
386,15,2011,0,NA,"17.02.2017 11:24"
386,15,2012,0,NA,"17.02.2017 11:24"
386,15,2013,0,NA,"17.02.2017 11:24"
386,15,2014,0,NA,"17.02.2017 11:24"
386,15,2015,0,NA,"17.02.2017 11:24"
386,16,2000,0,NA,"17.02.2017 11:24"
386,16,2001,0,NA,"17.02.2017 11:24"
386,16,2002,0,NA,"17.02.2017 11:24"
386,16,2003,0,NA,"17.02.2017 11:24"
386,16,2004,0,NA,"17.02.2017 11:24"
386,16,2005,0,NA,"17.02.2017 11:24"
386,16,2006,0,NA,"17.02.2017 11:24"
386,16,2007,0,NA,"17.02.2017 11:24"
386,16,2008,0,NA,"17.02.2017 11:24"
386,16,2009,0,NA,"17.02.2017 11:24"
386,16,2010,0,NA,"17.02.2017 11:24"
386,16,2011,0,NA,"17.02.2017 11:24"
386,16,2012,0,NA,"17.02.2017 11:24"
386,16,2013,0,NA,"17.02.2017 11:24"
386,16,2014,0,NA,"17.02.2017 11:24"
386,16,2015,0,NA,"17.02.2017 11:24"
386,17,2000,0,NA,"17.02.2017 11:24"
386,17,2001,0,NA,"17.02.2017 11:24"
386,17,2002,0,NA,"17.02.2017 11:24"
386,17,2003,0,NA,"17.02.2017 11:24"
386,17,2004,0,NA,"17.02.2017 11:24"
386,17,2005,0,NA,"17.02.2017 11:24"
386,17,2006,0,NA,"17.02.2017 11:24"
386,17,2007,0,NA,"17.02.2017 11:24"
386,17,2008,0,NA,"17.02.2017 11:24"
386,17,2009,0.7,NA,"17.02.2017 11:24"
386,17,2010,0,NA,"17.02.2017 11:24"
386,17,2011,0,NA,"17.02.2017 11:24"
386,17,2012,0,NA,"17.02.2017 11:24"
386,17,2013,0,NA,"17.02.2017 11:24"
386,17,2014,0,NA,"17.02.2017 11:24"
386,17,2015,0,NA,"17.02.2017 11:24"
386,18,2000,0,NA,"17.02.2017 11:24"
386,18,2001,0,NA,"17.02.2017 11:24"
386,18,2002,0,NA,"17.02.2017 11:24"
386,18,2003,0,NA,"17.02.2017 11:24"
386,18,2004,0,NA,"17.02.2017 11:24"
386,18,2005,0,NA,"17.02.2017 11:24"
386,18,2006,0,NA,"17.02.2017 11:24"
386,18,2007,0,NA,"17.02.2017 11:24"
386,18,2008,0,NA,"17.02.2017 11:24"
386,18,2009,0,NA,"17.02.2017 11:24"
386,18,2010,0,NA,"17.02.2017 11:24"
386,18,2011,0,NA,"17.02.2017 11:24"
386,18,2012,0,NA,"17.02.2017 11:24"
386,18,2013,0,NA,"17.02.2017 11:24"
386,18,2014,0,NA,"17.02.2017 11:24"
386,18,2015,0,NA,"17.02.2017 11:24"
386,19,2000,9.5,NA,"17.02.2017 11:24"
386,19,2001,8.5,NA,"17.02.2017 11:24"
386,19,2002,11.3,NA,"17.02.2017 11:24"
386,19,2003,11.1,NA,"17.02.2017 11:24"
386,19,2004,10.7,NA,"17.02.2017 11:24"
386,19,2005,10.3,NA,"17.02.2017 11:24"
386,19,2006,9,NA,"17.02.2017 11:24"
386,19,2007,12.4,NA,"17.02.2017 11:24"
386,19,2008,11.2,NA,"17.02.2017 11:24"
386,19,2009,11.3,NA,"17.02.2017 11:24"
386,19,2010,11.1,NA,"17.02.2017 11:24"
386,19,2011,12,NA,"17.02.2017 11:24"
386,19,2012,11.8,NA,"17.02.2017 11:24"
386,19,2013,11.8,NA,"17.02.2017 11:24"
386,19,2014,11.5,NA,"17.02.2017 11:24"
386,19,2015,11.5,NA,"17.02.2017 11:24"
386,20,2000,0,NA,"17.02.2017 11:24"
386,20,2001,0,NA,"17.02.2017 11:24"
386,20,2002,0,NA,"17.02.2017 11:24"
386,20,2003,0,NA,"17.02.2017 11:24"
386,20,2004,0,NA,"17.02.2017 11:24"
386,20,2005,0,NA,"17.02.2017 11:24"
386,20,2006,0,NA,"17.02.2017 11:24"
386,20,2007,0,NA,"17.02.2017 11:24"
386,20,2008,0,NA,"17.02.2017 11:24"
386,20,2009,0,NA,"17.02.2017 11:24"
386,20,2010,0,NA,"17.02.2017 11:24"
386,20,2011,0,NA,"17.02.2017 11:24"
386,20,2012,0,NA,"17.02.2017 11:24"
386,20,2013,0,NA,"17.02.2017 11:24"
386,20,2014,0,NA,"17.02.2017 11:24"
386,20,2015,0,NA,"17.02.2017 11:24"
386,21,2000,18.6,NA,"17.02.2017 11:24"
386,21,2001,18.3,NA,"17.02.2017 11:24"
386,21,2002,17.9,NA,"17.02.2017 11:24"
386,21,2003,18.1,NA,"17.02.2017 11:24"
386,21,2004,17.1,NA,"17.02.2017 11:24"
386,21,2005,17.1,NA,"17.02.2017 11:24"
386,21,2006,18.2,NA,"17.02.2017 11:24"
386,21,2007,18.4,NA,"17.02.2017 11:24"
386,21,2008,16.2,NA,"17.02.2017 11:24"
386,21,2009,16,NA,"17.02.2017 11:24"
386,21,2010,16.2,NA,"17.02.2017 11:24"
386,21,2011,16,NA,"17.02.2017 11:24"
386,21,2012,15.9,NA,"17.02.2017 11:24"
386,21,2013,15.5,NA,"17.02.2017 11:24"
386,21,2014,15.7,NA,"17.02.2017 11:24"
386,21,2015,0,NA,"17.02.2017 11:24"
386,22,2000,0,NA,"17.02.2017 11:24"
386,22,2001,0,NA,"17.02.2017 11:24"
386,22,2002,0,NA,"17.02.2017 11:24"
386,22,2003,0,NA,"17.02.2017 11:24"
386,22,2004,0,NA,"17.02.2017 11:24"
386,22,2005,0,NA,"17.02.2017 11:24"
386,22,2006,0,NA,"17.02.2017 11:24"
386,22,2007,0,NA,"17.02.2017 11:24"
386,22,2008,0,NA,"17.02.2017 11:24"
386,22,2009,3.1,NA,"17.02.2017 11:24"
386,22,2010,0,NA,"17.02.2017 11:24"
386,22,2011,0,NA,"17.02.2017 11:24"
386,22,2012,0,NA,"17.02.2017 11:24"
386,22,2013,0,NA,"17.02.2017 11:24"
386,22,2014,0,NA,"17.02.2017 11:24"
386,22,2015,0,NA,"17.02.2017 11:24"
386,23,2000,0,NA,"17.02.2017 11:24"
386,23,2001,0,NA,"17.02.2017 11:24"
386,23,2002,0,NA,"17.02.2017 11:24"
386,23,2003,0,NA,"17.02.2017 11:24"
386,23,2004,0,NA,"17.02.2017 11:24"
386,23,2005,0,NA,"17.02.2017 11:24"
386,23,2006,0,NA,"17.02.2017 11:24"
386,23,2007,0,NA,"17.02.2017 11:24"
386,23,2008,0,NA,"17.02.2017 11:24"
386,23,2009,0,NA,"17.02.2017 11:24"
386,23,2010,0,NA,"17.02.2017 11:24"
386,23,2011,0,NA,"17.02.2017 11:24"
386,23,2012,0,NA,"17.02.2017 11:24"
386,23,2013,0,NA,"17.02.2017 11:24"
386,23,2014,0,NA,"17.02.2017 11:24"
386,23,2015,0,NA,"17.02.2017 11:24"
386,24,2000,33.5,NA,"17.02.2017 11:24"
386,24,2001,34,NA,"17.02.2017 11:24"
386,24,2002,37.4,NA,"17.02.2017 11:24"
386,24,2003,38.6,NA,"17.02.2017 11:24"
386,24,2004,39.1,NA,"17.02.2017 11:24"
386,24,2005,39.5,NA,"17.02.2017 11:24"
386,24,2006,40,NA,"17.02.2017 11:24"
386,24,2007,41.5,NA,"17.02.2017 11:24"
386,24,2008,44,NA,"17.02.2017 11:24"
386,24,2009,42.7,NA,"17.02.2017 11:24"
386,24,2010,44.2,NA,"17.02.2017 11:24"
386,24,2011,47.6,NA,"17.02.2017 11:24"
386,24,2012,48.5,NA,"17.02.2017 11:24"
386,24,2013,48.6,NA,"17.02.2017 11:24"
386,24,2014,48,NA,"17.02.2017 11:24"
386,24,2015,48.4,NA,"17.02.2017 11:24"
386,25,2000,28.7,NA,"17.02.2017 11:24"
386,25,2001,29.2,NA,"17.02.2017 11:24"
386,25,2002,29.3,NA,"17.02.2017 11:24"
386,25,2003,29.5,NA,"17.02.2017 11:24"
386,25,2004,27.5,NA,"17.02.2017 11:24"
386,25,2005,27,NA,"17.02.2017 11:24"
386,25,2006,26.7,NA,"17.02.2017 11:24"
386,25,2007,28.8,NA,"17.02.2017 11:24"
386,25,2008,30.7,NA,"17.02.2017 11:24"
386,25,2009,30,NA,"17.02.2017 11:24"
386,25,2010,29.8,NA,"17.02.2017 11:24"
386,25,2011,30.9,NA,"17.02.2017 11:24"
386,25,2012,30.9,NA,"17.02.2017 11:24"
386,25,2013,30.7,NA,"17.02.2017 11:24"
386,25,2014,31.8,NA,"17.02.2017 11:24"
386,25,2015,31.6,NA,"17.02.2017 11:24"
386,26,2000,0,NA,"17.02.2017 11:24"
386,26,2001,0,NA,"17.02.2017 11:24"
386,26,2002,0,NA,"17.02.2017 11:24"
386,26,2003,0,NA,"17.02.2017 11:24"
386,26,2004,0,NA,"17.02.2017 11:24"
386,26,2005,0,NA,"17.02.2017 11:24"
386,26,2006,0,NA,"17.02.2017 11:24"
386,26,2007,0,NA,"17.02.2017 11:24"
386,26,2008,0,NA,"17.02.2017 11:24"
386,26,2009,0,NA,"17.02.2017 11:24"
386,26,2010,0,NA,"17.02.2017 11:24"
386,26,2011,0,NA,"17.02.2017 11:24"
386,26,2012,0,NA,"17.02.2017 11:24"
386,26,2013,0,NA,"17.02.2017 11:24"
386,26,2014,0,NA,"17.02.2017 11:24"
386,26,2015,0,NA,"17.02.2017 11:24"
386,27,2000,2.2,NA,"17.02.2017 11:24"
386,27,2001,1.9,NA,"17.02.2017 11:24"
386,27,2002,2,NA,"17.02.2017 11:24"
386,27,2003,1.9,NA,"17.02.2017 11:24"
386,27,2004,1.7,NA,"17.02.2017 11:24"
386,27,2005,1.7,NA,"17.02.2017 11:24"
386,27,2006,1.6,NA,"17.02.2017 11:24"
386,27,2007,1.6,NA,"17.02.2017 11:24"
386,27,2008,1.5,NA,"17.02.2017 11:24"
386,27,2009,1.5,NA,"17.02.2017 11:24"
386,27,2010,1.5,NA,"17.02.2017 11:24"
386,27,2011,0,NA,"17.02.2017 11:24"
386,27,2012,0,NA,"17.02.2017 11:24"
386,27,2013,0,NA,"17.02.2017 11:24"
386,27,2014,0,NA,"17.02.2017 11:24"
386,27,2015,0,NA,"17.02.2017 11:24"
386,28,2000,9.8,NA,"17.02.2017 11:24"
386,28,2001,9.7,NA,"17.02.2017 11:24"
386,28,2002,9.7,NA,"17.02.2017 11:24"
386,28,2003,9.9,NA,"17.02.2017 11:24"
386,28,2004,9.9,NA,"17.02.2017 11:24"
386,28,2005,10.3,NA,"17.02.2017 11:24"
386,28,2006,8.9,NA,"17.02.2017 11:24"
386,28,2007,8.7,NA,"17.02.2017 11:24"
386,28,2008,8.7,NA,"17.02.2017 11:24"
386,28,2009,8.6,NA,"17.02.2017 11:24"
386,28,2010,8.6,NA,"17.02.2017 11:24"
386,28,2011,8.4,NA,"17.02.2017 11:24"
386,28,2012,8.5,NA,"17.02.2017 11:24"
386,28,2013,8.3,NA,"17.02.2017 11:24"
386,28,2014,8.1,NA,"17.02.2017 11:24"
386,28,2015,8.4,NA,"17.02.2017 11:24"
386,29,2000,5.2,NA,"17.02.2017 11:24"
386,29,2001,5.4,NA,"17.02.2017 11:24"
386,29,2002,4.2,NA,"17.02.2017 11:24"
386,2,2003,10.9,NA,"17.02.2017 11:24"
386,2,2004,10.9,NA,"17.02.2017 11:24"
386,2,2005,11,NA,"17.02.2017 11:24"
386,2,2006,10.9,NA,"17.02.2017 11:24"
386,2,2007,10.9,NA,"17.02.2017 11:24"
386,2,2008,10.5,NA,"17.02.2017 11:24"
386,2,2009,10.2,NA,"17.02.2017 11:24"
386,2,2010,10,NA,"17.02.2017 11:24"
386,2,2011,10.3,NA,"17.02.2017 11:24"
386,2,2012,10.4,NA,"17.02.2017 11:24"
386,2,2013,10.1,NA,"17.02.2017 11:24"
386,2,2014,9.7,NA,"17.02.2017 11:24"
386,2,2015,16,NA,"17.02.2017 11:24"
386,3,2000,0.6,NA,"17.02.2017 11:24"
386,3,2001,0.6,NA,"17.02.2017 11:24"
386,3,2002,0,NA,"17.02.2017 11:24"
386,3,2003,0,NA,"17.02.2017 11:24"
386,3,2004,0,NA,"17.02.2017 11:24"
386,3,2005,0,NA,"17.02.2017 11:24"
386,3,2006,0,NA,"17.02.2017 11:24"
386,3,2007,0,NA,"17.02.2017 11:24"
386,3,2008,0,NA,"17.02.2017 11:24"
386,3,2009,0,NA,"17.02.2017 11:24"
386,3,2010,0,NA,"17.02.2017 11:24"
386,3,2011,0,NA,"17.02.2017 11:24"
386,3,2012,0,NA,"17.02.2017 11:24"
386,3,2013,0,NA,"17.02.2017 11:24"
386,3,2014,0,NA,"17.02.2017 11:24"
386,3,2015,0,NA,"17.02.2017 11:24"
386,4,2000,0,NA,"17.02.2017 11:24"
386,4,2001,0,NA,"17.02.2017 11:24"
386,4,2002,0,NA,"17.02.2017 11:24"
386,4,2003,0,NA,"17.02.2017 11:24"
386,4,2004,0,NA,"17.02.2017 11:24"
386,4,2005,0,NA,"17.02.2017 11:24"
386,4,2006,0,NA,"17.02.2017 11:24"
386,4,2007,0,NA,"17.02.2017 11:24"
386,4,2008,0,NA,"17.02.2017 11:24"
386,4,2009,0,NA,"17.02.2017 11:24"
386,4,2010,0,NA,"17.02.2017 11:24"
386,4,2011,0,NA,"17.02.2017 11:24"
386,4,2012,0,NA,"17.02.2017 11:24"
386,4,2013,0,NA,"17.02.2017 11:24"
386,4,2014,0,NA,"17.02.2017 11:24"
386,4,2015,0,NA,"17.02.2017 11:24"
386,5,2000,82.6,NA,"17.02.2017 11:24"
386,5,2001,82.4,NA,"17.02.2017 11:24"
386,5,2002,83,NA,"17.02.2017 11:24"
386,5,2003,82.7,NA,"17.02.2017 11:24"
386,5,2004,82.6,NA,"17.02.2017 11:24"
386,5,2005,82.6,NA,"17.02.2017 11:24"
386,5,2006,82.4,NA,"17.02.2017 11:24"
386,5,2007,83.9,NA,"17.02.2017 11:24"
386,5,2008,6.7,NA,"17.02.2017 11:24"
386,5,2009,8.5,NA,"17.02.2017 11:24"
386,5,2010,8.6,NA,"17.02.2017 11:24"
386,5,2011,8.8,NA,"17.02.2017 11:24"
386,5,2012,7.9,NA,"17.02.2017 11:24"
386,5,2013,7.8,NA,"17.02.2017 11:24"
386,5,2014,7.7,NA,"17.02.2017 11:24"
386,5,2015,7.4,NA,"17.02.2017 11:24"
386,6,2000,0,NA,"17.02.2017 11:24"
386,6,2001,0,NA,"17.02.2017 11:24"
386,6,2002,0,NA,"17.02.2017 11:24"
386,6,2003,0,NA,"17.02.2017 11:24"
386,6,2004,0,NA,"17.02.2017 11:24"
386,6,2005,0,NA,"17.02.2017 11:24"
386,6,2006,0,NA,"17.02.2017 11:24"
386,6,2007,0,NA,"17.02.2017 11:24"
386,6,2008,0,NA,"17.02.2017 11:24"
386,6,2009,0,NA,"17.02.2017 11:24"
386,6,2010,0,NA,"17.02.2017 11:24"
386,6,2011,0,NA,"17.02.2017 11:24"
386,6,2012,0,NA,"17.02.2017 11:24"
386,6,2013,0,NA,"17.02.2017 11:24"
386,6,2014,0,NA,"17.02.2017 11:24"
386,6,2015,0,NA,"17.02.2017 11:24"
386,7,2000,73.1,NA,"17.02.2017 11:24"
386,7,2001,72.3,NA,"17.02.2017 11:24"
386,7,2002,73.7,NA,"17.02.2017 11:24"
386,7,2003,73.4,NA,"17.02.2017 11:24"
386,7,2004,71.7,NA,"17.02.2017 11:24"
386,7,2005,71.2,NA,"17.02.2017 11:24"
386,7,2006,52.6,NA,"17.02.2017 11:24"
386,7,2007,72.4,NA,"17.02.2017 11:24"
386,7,2008,69.8,NA,"17.02.2017 11:24"
386,7,2009,69.9,NA,"17.02.2017 11:24"
386,7,2010,70.7,NA,"17.02.2017 11:24"
386,7,2011,25.6,NA,"17.02.2017 11:24"
386,7,2012,2.6,NA,"17.02.2017 11:24"
386,7,2013,2.7,NA,"17.02.2017 11:24"
386,7,2014,2.5,NA,"17.02.2017 11:24"
386,7,2015,73.4,NA,"17.02.2017 11:24"
386,8,2000,0,NA,"17.02.2017 11:24"
386,8,2001,0,NA,"17.02.2017 11:24"
386,8,2002,0,NA,"17.02.2017 11:24"
386,8,2003,0,NA,"17.02.2017 11:24"
386,8,2004,0,NA,"17.02.2017 11:24"
386,8,2005,0,NA,"17.02.2017 11:24"
386,8,2006,0,NA,"17.02.2017 11:24"
386,8,2007,0,NA,"17.02.2017 11:24"
386,8,2008,0,NA,"17.02.2017 11:24"
386,8,2009,0,NA,"17.02.2017 11:24"
386,8,2010,0,NA,"17.02.2017 11:24"
386,8,2011,0,NA,"17.02.2017 11:24"
386,8,2012,0,NA,"17.02.2017 11:24"
386,8,2013,0,NA,"17.02.2017 11:24"
386,8,2014,0,NA,"17.02.2017 11:24"
386,8,2015,0,NA,"17.02.2017 11:24"
386,9,2000,23,NA,"17.02.2017 11:24"
386,9,2001,23,NA,"17.02.2017 11:24"
386,9,2002,24.1,NA,"17.02.2017 11:24"
386,9,2003,23.6,NA,"17.02.2017 11:24"
386,9,2004,24.5,NA,"17.02.2017 11:24"
386,9,2005,24.2,NA,"17.02.2017 11:24"
386,9,2006,11.6,NA,"17.02.2017 11:24"
386,9,2007,12.4,NA,"17.02.2017 11:24"
386,9,2008,10.9,NA,"17.02.2017 11:24"
386,9,2009,10.3,NA,"17.02.2017 11:24"
386,9,2010,10.5,NA,"17.02.2017 11:24"
386,9,2011,10.8,NA,"17.02.2017 11:24"
386,9,2012,9.5,NA,"17.02.2017 11:24"
386,9,2013,9.3,NA,"17.02.2017 11:24"
386,9,2014,9.2,NA,"17.02.2017 11:24"
386,9,2015,3,NA,"17.02.2017 11:24"
386,10,2000,0,NA,"17.02.2017 11:24"
386,10,2001,0,NA,"17.02.2017 11:24"
386,10,2002,0,NA,"17.02.2017 11:24"
386,10,2003,0,NA,"17.02.2017 11:24"
386,10,2004,0,NA,"17.02.2017 11:24"
386,10,2005,0,NA,"17.02.2017 11:24"
386,10,2006,0,NA,"17.02.2017 11:24"
386,10,2007,0,NA,"17.02.2017 11:24"
386,10,2008,0,NA,"17.02.2017 11:24"
386,10,2009,0,NA,"17.02.2017 11:24"
386,10,2010,0,NA,"17.02.2017 11:24"
386,10,2011,0,NA,"17.02.2017 11:24"
386,10,2012,0,NA,"17.02.2017 11:24"
386,10,2013,0,NA,"17.02.2017 11:24"
386,10,2014,0,NA,"17.02.2017 11:24"
386,10,2015,0,NA,"17.02.2017 11:24"
386,11,2000,0,NA,"17.02.2017 11:24"
386,11,2001,0,NA,"17.02.2017 11:24"
386,11,2002,0,NA,"17.02.2017 11:24"
386,11,2003,0,NA,"17.02.2017 11:24"
386,11,2004,0,NA,"17.02.2017 11:24"
386,11,2005,0,NA,"17.02.2017 11:24"
386,11,2006,0,NA,"17.02.2017 11:24"
386,11,2007,0,NA,"17.02.2017 11:24"
386,11,2008,0,NA,"17.02.2017 11:24"
386,11,2009,0,NA,"17.02.2017 11:24"
386,11,2010,0,NA,"17.02.2017 11:24"
386,11,2011,0,NA,"17.02.2017 11:24"
386,11,2012,0,NA,"17.02.2017 11:24"
386,11,2013,0,NA,"17.02.2017 11:24"
386,11,2014,0,NA,"17.02.2017 11:24"
386,11,2015,0,NA,"17.02.2017 11:24"
386,12,2000,0,NA,"17.02.2017 11:24"
386,12,2001,0,NA,"17.02.2017 11:24"
386,12,2002,0,NA,"17.02.2017 11:24"
