BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1994;92;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1995;92;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1996;109;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1997;109;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1998;103;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1999;94;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2000;96;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2001;95;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2002;92;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2003;95;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2004;95;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2005;99;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2006;101;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2007;99;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2008;114;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2009;124;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2010;130;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2011;156;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2012;153;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2013;147;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2014;141;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2015;143;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2016;146;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2017;158;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2018;159;1000 Fr.;Tausend Franken;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2019;129;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1994;368;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1995;371;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1996;422;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1997;411;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1998;366;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];1999;335;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2000;324;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2001;320;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2002;324;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2003;364;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2004;365;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2005;359;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2006;368;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2007;345;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2008;399;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2009;513;1000 Fr.;Tausend Franken;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;391;Gemeindebeitrag an ZVV [1000 Fr.];2010;535;1000 Fr.;Tausend Franken;
