BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1990;1.3;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1991;0.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1992;0.7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1993;0.8;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1994;0.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1995;1.0;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1996;0.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1997;0.7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1998;0.5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];1999;0.7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2000;0.5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2001;0.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2002;0.7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2003;0.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2004;0.8;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2005;1.2;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2006;0.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2007;1.1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2008;0.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2009;0.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2010;1.2;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2011;0.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2012;0.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2013;0.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2014;0.7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2015;0.8;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2016;1.0;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuererträge;295;Steuerertrag Grundsteuern [Mio.Fr.];2017;1.0;Mio.Fr.;Millionen Franken;
