BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1990;37;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1991;41;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1992;45;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1993;50;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1994;50;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1995;58;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1996;54;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1997;59;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1998;62;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];1999;62;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2000;56;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2001;56;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2002;59;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2003;65;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2004;66;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2005;66;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2006;68;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;283;Steuerbares Einkommen natürliche Pers. [Mio.Fr.];2007;75;Mio.Fr.;Millionen Franken;
