BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1990;2.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1991;3.1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1992;3.3;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1993;3.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1994;3.7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1995;4.0;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1996;4.3;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1997;4.1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1998;3.9;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];1999;5.3;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];2000;4.5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];2001;4.6;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];2002;4.8;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerkraft;273;Steuerkraft berichtigt [Mio.Fr.];2003;5.3;Mio.Fr.;Millionen Franken;
