BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1998;8;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1999;4;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2000;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2001;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2002;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2003;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2004;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2005;274;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2006;274;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2007;274;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2008;274;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2009;274;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2010;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2011;0;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2012;2;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2013;22;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2014;22;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2015;79;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2016;181;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2017;179;Fr./Einw.;Franken pro Einwohner;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2018;160;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1998;447;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1999;328;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2000;271;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2001;274;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2002;382;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2003;364;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2004;481;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2005;683;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2006;901;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2007;948;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2008;879;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2009;839;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2010;649;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2011;414;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2012;313;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2013;608;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2014;786;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2015;1014;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2016;1130;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2017;1065;Fr./Einw.;Franken pro Einwohner;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2018;782;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1998;97;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1999;60;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2000;94;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2001;280;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2002;302;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2003;470;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2004;675;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2005;753;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2006;583;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2007;559;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2008;417;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2009;488;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2010;479;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2011;531;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2012;569;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2013;527;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2014;464;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2015;735;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2016;792;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2017;748;Fr./Einw.;Franken pro Einwohner;
3;Bonstetten;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2018;738;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1998;454;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];1999;523;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2000;376;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2001;192;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2002;197;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2003;189;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2004;121;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2005;96;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2006;23;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2007;16;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2008;14;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2009;256;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2010;466;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2011;466;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2012;566;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2013;743;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2014;679;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2015;467;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2016;545;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2017;486;Fr./Einw.;Franken pro Einwohner;
4;Hausen a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;180;Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.];2018;466;Fr./Einw.;Franken pro Einwohner;
