BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;253;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;253;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;251;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;248;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;248;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;246;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;214;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;205;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;203;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;203;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;202;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;215;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;202;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2017;212;m;Meter;
1;Aeugst a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2018;214;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;283;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;283;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;281;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;283;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;256;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;256;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;252;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;251;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;251;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;250;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;250;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;277;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;240;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2017;260;m;Meter;
2;Affoltern a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2018;260;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;155;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;153;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;151;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;153;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;166;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;171;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;170;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;168;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;167;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;165;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;165;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;183;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;172;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2017;171;m;Meter;
3;Bonstetten;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2018;200;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;280;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;278;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;273;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;272;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;273;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;284;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;282;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;262;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;261;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;259;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;261;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;272;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;250;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2017;248;m;Meter;
4;Hausen a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2018;248;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;474;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;475;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;476;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;464;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;256;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;266;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;269;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;269;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;262;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;261;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;261;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;261;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;262;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2017;262;m;Meter;
5;Hedingen;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2018;260;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;218;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;217;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;217;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;216;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;206;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;212;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;210;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;215;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;211;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;205;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;199;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;196;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;202;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2017;207;m;Meter;
6;Kappel a.A.;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2018;208;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2004;514;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2005;516;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2006;457;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2007;538;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2008;547;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2009;546;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2010;539;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2011;250;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2012;239;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2013;242;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2014;242;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2015;521;m;Meter;
7;Knonau;Raum und Umwelt;Verkehr;Erschliessung;400;Weg zur nächsten Haltestelle [m];2016;483;m;Meter;
