BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1994;3;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1995;7;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1996;1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1997;1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1998;10;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1999;4;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2000;1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2001;5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2002;4;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2003;3;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2004;0;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2005;5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2006;5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2007;1;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2008;4;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2009;25;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2010;8;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2011;5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2012;11;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2013;4;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2014;5;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2015;4;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2016;11;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2017;17;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2018;16;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1994;72;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1995;61;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1996;44;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1997;56;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1998;48;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];1999;76;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2000;25;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2001;38;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2002;62;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2003;89;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2004;37;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2005;182;Mio.Fr.;Millionen Franken;
2;Affoltern a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Bauinvestitionen;182;Bauinvestitionen [Mio.Fr.];2006;206;Mio.Fr.;Millionen Franken;
