BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1990;260;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1991;284;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1992;296;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1993;409;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1994;459;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1995;481;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1996;483;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1997;550;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1998;618;Mio.Fr.;Millionen Franken;
1;Aeugst a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuergrundlagen;284;Steuerbares Vermögen natürliche Pers. [Mio.Fr.];1999;618;Mio.Fr.;Millionen Franken;
