BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2006;248;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2007;231;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2008;235;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2009;228;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2010;209;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2011;195;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2012;192;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2013;null;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2014;248;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2015;248;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2016;246;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2017;252;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
1;Aeugst a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2018;303;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
2;Affoltern a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2006;323;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
2;Affoltern a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2007;300;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
2;Affoltern a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2008;288;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
2;Affoltern a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2009;262;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
2;Affoltern a.A.;Raum und Umwelt;Umwelt;Verbrauch;469;Wasserverbrauch pro Tag und Kopf [Liter];2010;273;Liter pro Tag und Einw.;Liter pro Tag und Einwohner;
